chromosome	strand	start_fw	end_fw	CGs_fw	length_fw	score_fw	start_rev	end_rev	CGs_rev	length_rev	score_rev	length_product	score_product	cov_contr	cov_tumor	meth_contr	meth_tumor	gc_fw	gc_rev	gene
chr18	-	2906825	2906849	4	24	505.18	2907024	2907045	3	21	391.04	220	896.22	19.77	13.0	2.19	32.06	0.88	0.88	EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2
chr17	+	39151427	39151447	3	20	244.77	39151548	39151567	3	19	650.2	140	894.97	11.42	12.1	0.36	42.52	0.75	0.75	PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1 PLXDC1
chr7	+	2104350	2104374	6	24	613.31	2104474	2104495	3	21	281.19	145	894.5	1.83	4.22	0.0	80.13	0.75	0.75	MAD1L1 MAD1L1 MAD1L1 MAD1L1 MAD1L1 MAD1L1
chr1	+	24929048	24929069	3	21	385.45	24929412	24929434	3	22	508.6	386	894.05	16.64	12.27	0.94	40.75	0.48	0.48	RUNX3 RUNX3 RUNX3 RUNX3 RUNX3 RUNX3 RUNX3
chr7	+	42228104	42228126	7	22	514.42	42228203	42228222	5	19	378.97	118	893.39	3.08	2.94	0.0	95.22	0.95	0.95	GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3
chrX	-	47513421	47513444	4	23	612.03	47513538	47513562	3	24	280.52	141	892.55	7.56	13.7	0.0	33.12	0.7	0.7	LOC124905183 LOC124905183 NUS1P1
chr3	-	47009238	47009261	3	23	654.78	47009488	47009508	3	20	237.54	270	892.32	16.34	22.3	0.0	21.84	0.74	0.74	NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2
chrX	-	155382697	155382719	5	22	405.6	155382902	155382921	4	19	484.81	224	890.41	4.38	6.06	0.0	54.82	0.77	0.77	F8A2 F8A2 F8A2 F8A2
chrX	+	68830303	68830323	3	20	204.05	68830506	68830526	3	20	686.0	223	890.05	8.16	8.83	0.0	59.16	0.65	0.65	EFNB1 EFNB1
chr2	-	231614243	231614267	3	24	379.64	231614368	231614391	3	23	510.26	148	889.9	17.36	19.9	0.0	24.42	0.92	0.92	
chr1	-	46533402	46533422	3	20	564.12	46533455	46533475	3	20	325.48	73	889.6	18.6	11.4	1.83	44.04	0.75	0.75	TMEM275 TMEM275 TMEM275 TMEM275 TMEM275 TMEM275 TMEM275
chrX	-	155382699	155382719	4	20	360.92	155382885	155382906	4	21	527.41	207	888.33	4.15	6.05	0.0	59.52	0.75	0.75	F8A2 F8A2 F8A2 F8A2
chrX	-	155382699	155382719	4	20	360.92	155382894	155382916	4	22	526.8	217	887.72	4.28	6.05	0.0	59.7	0.75	0.75	F8A2 F8A2 F8A2 F8A2
chr17	-	38674010	38674031	3	21	410.86	38674064	38674085	3	21	476.7	75	887.56	17.2	15.04	0.56	32.8	0.95	0.95	EPOP EPOP EPOP EPOP
chr4	+	41881592	41881615	3	23	311.6	41881750	41881774	4	24	575.17	182	886.77	18.0	11.52	1.28	36.47	0.78	0.78	LINC00682 LINC00682
chrX	+	104075942	104075964	5	22	522.22	104076053	104076076	5	23	364.07	134	886.29	3.13	5.39	0.0	51.99	0.73	0.73	TMSB15C TMSB15C
chr9	+	62376500	62376523	5	23	653.82	62376656	62376680	3	24	232.03	180	885.85	3.08	5.57	0.0	63.8	0.74	0.74	FAM88C FAM88C FAM88C FGF7P6 FGF7P6 FGF7P6 FGF7P6 FGF7P6 LOC128966771 LOC128966771 LOC128966771
chr11	-	66278041	66278063	3	22	549.15	66278089	66278110	3	21	336.22	69	885.37	18.54	19.2	1.32	26.26	0.73	0.73	LOC107984340 LOC107984340
chrX	+	3920409	3920433	5	24	508.96	3920518	3920539	5	21	376.23	130	885.19	5.81	7.77	0.0	46.43	0.79	0.79	FAM239B FAM239B FAM239B FAM239B FAM239B
chr9	+	137222075	137222096	3	21	340.6	137222159	137222178	3	19	543.59	103	884.19	19.76	24.66	0.62	20.22	0.86	0.86	RNF208 RNF208 RNF208 RNF208 RNF208 RNF208 RNF208
chrX	+	11427748	11427770	4	22	406.25	11427916	11427939	4	23	477.65	191	883.9	4.85	12.0	0.0	29.98	0.82	0.82	ARHGAP6 ARHGAP6 ARHGAP6 ARHGAP6 ARHGAP6 ARHGAP6 LOC124905246 LOC124905246
chr20	+	63254486	63254508	4	22	453.4	63254617	63254641	3	24	430.28	155	883.68	16.6	22.8	0.76	18.3	0.91	0.91	NKAIN4 NKAIN4 NKAIN4 NKAIN4 FLJ16779 FLJ16779 FLJ16779
chr8	+	141417848	141417868	3	20	436.71	141417889	141417910	3	21	445.4	62	882.11	9.96	13.0	0.0	38.58	0.75	0.75	PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3 PTP4A3
chr20	-	3082829	3082850	3	21	278.07	3083182	3083201	3	19	603.35	372	881.42	18.4	25.1	1.5	19.55	0.86	0.86	AVP AVP
chrX	-	154374443	154374465	4	22	444.19	154374567	154374591	5	24	436.78	148	880.97	8.64	10.59	0.0	36.06	0.86	0.86	FLNA FLNA FLNA
chr5	+	139848192	139848213	4	21	551.09	139848235	139848255	3	20	329.04	63	880.13	15.2	11.93	0.77	34.92	0.9	0.9	NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2
chrX	-	155382675	155382699	4	24	352.37	155382885	155382906	4	21	527.41	231	879.78	4.43	6.1	0.0	59.22	0.79	0.79	F8A2 F8A2 F8A2 F8A2
chrX	-	155382675	155382699	4	24	352.37	155382894	155382916	4	22	526.8	241	879.17	4.56	6.1	0.0	59.42	0.79	0.79	F8A2 F8A2 F8A2 F8A2
chr5	+	139637818	139637838	3	20	571.39	139637863	139637885	3	22	307.13	67	878.52	15.66	8.86	0.34	52.04	0.8	0.8	
chrX	-	55488514	55488538	3	24	392.07	55488596	55488620	3	24	486.44	106	878.51	6.0	10.6	0.0	47.08	0.88	0.88	USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51
chr9	+	137222075	137222096	3	21	340.6	137222197	137222218	3	21	537.57	143	878.17	19.83	24.56	1.36	19.69	0.86	0.86	RNF208 RNF208 RNF208 RNF208 RNF208 RNF208 RNF208
chr18	-	58863502	58863526	3	24	395.03	58863673	58863693	3	20	483.12	191	878.15	14.6	10.24	0.62	47.4	0.96	0.96	ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532 ZNF532
chrX	+	104075985	104076009	6	24	544.52	104076071	104076095	4	24	332.65	110	877.17	3.24	5.38	0.0	56.08	0.88	0.88	TMSB15C TMSB15C
chrX	+	40095923	40095946	3	23	436.43	40096071	40096090	3	19	437.44	167	873.87	9.4	8.4	0.0	64.0	0.83	0.83	BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR
chr22	-	50532018	50532037	3	19	316.73	50532191	50532215	4	24	556.66	197	873.39	18.25	25.89	0.73	15.77	0.89	0.89	CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B CIMAP1B
chr11	+	20363839	20363857	3	18	343.71	20364066	20364088	3	22	529.3	249	873.01	14.6	13.8	0.0	35.18	0.83	0.83	HTATIP2 HTATIP2 HTATIP2 HTATIP2 HTATIP2 HTATIP2 HTATIP2 HTATIP2 HTATIP2 HTATIP2
chr17	-	44970437	44970459	4	22	246.82	44970488	44970506	3	18	625.77	69	872.59	14.1	13.6	0.3	31.94	0.86	0.86	LOC112268183
chrX	-	40175348	40175367	4	19	588.75	40175571	40175593	3	22	283.43	245	872.18	9.0	9.29	0.34	46.46	0.95	0.95	BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR
chr11	+	124762842	124762864	3	22	323.68	124762926	124762947	3	21	548.4	105	872.08	18.97	12.9	1.25	36.98	0.82	0.82	ESAM-AS1 ESAM-AS1 ESAM-AS1
chrX	+	3920357	3920379	3	22	495.77	3920518	3920539	5	21	376.23	182	872.0	5.84	7.77	0.0	58.55	0.91	0.91	FAM239B FAM239B FAM239B FAM239B FAM239B
chr11	+	46381486	46381510	3	24	539.49	46381744	46381767	3	23	332.2	281	871.69	17.66	16.5	1.43	29.42	0.83	0.83	MDK MDK MDK
chrX	-	129957160	129957181	5	21	675.72	129957415	129957435	3	20	194.39	275	870.11	8.52	12.28	0.0	27.94	0.71	0.71	
chr2	-	231614141	231614160	3	19	359.35	231614368	231614391	3	23	510.26	250	869.61	17.56	19.7	0.0	24.04	0.79	0.79	
chr2	-	231614028	231614052	3	24	489.91	231614243	231614267	3	24	379.64	239	869.55	17.43	19.56	0.26	24.14	0.83	0.83	
chr3	-	45796493	45796511	3	18	444.04	45796622	45796645	4	23	425.43	152	869.47	17.8	22.6	0.26	17.8	0.83	0.83	SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 LOC107986082 LOC107986082
chrX	+	104075991	104076009	5	18	458.71	104076059	104076078	5	19	410.09	87	868.8	3.18	5.39	0.0	53.93	0.94	0.94	TMSB15C TMSB15C
chr18	-	77132176	77132195	3	19	283.55	77132473	77132496	3	23	585.2	320	868.75	17.37	8.89	0.34	62.6	0.68	0.68	MBP MBP MBP MBP MBP MBP MBP MBP MBP MBP MBP MBP MBP MBP MBP MBP
chr1	+	101236891	101236909	3	18	409.94	101237040	101237061	3	21	457.69	170	867.63	15.43	11.1	0.22	44.12	0.72	0.72	
chr3	-	183825415	183825439	4	24	566.24	183825701	183825724	3	23	300.65	309	866.89	19.6	21.44	1.47	20.42	0.79	0.79	MAP6D1 MAP6D1 MAP6D1 MAP6D1
chr7	+	42228104	42228126	7	22	514.42	42228197	42228220	5	23	352.02	116	866.44	3.08	2.94	0.0	94.74	0.95	0.95	GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3
chrX	-	129957163	129957181	4	18	566.05	129957391	129957415	4	24	299.94	252	865.99	8.46	12.4	0.0	31.87	0.67	0.67	
chrX	-	155382695	155382719	6	24	503.63	155382861	155382885	4	24	362.23	190	865.86	4.35	6.06	0.0	47.88	0.79	0.79	F8A2 F8A2 F8A2 F8A2
chr3	-	183825261	183825282	4	21	552.28	183825419	183825439	3	20	312.48	178	864.76	19.4	21.46	1.09	21.39	0.95	0.95	MAP6D1 MAP6D1 MAP6D1 MAP6D1
chrX	-	37685806	37685826	3	20	164.3	37686092	37686111	4	19	698.78	305	863.08	7.92	12.98	0.0	30.06	0.9	0.9	XK XK XK XK XK
chrX	+	3881719	3881739	5	20	609.85	3881875	3881897	3	22	253.04	178	862.89	10.76	18.0	0.0	19.5	0.9	0.9	FAM239A FAM239A FAM239A
chrX	+	40098096	40098120	3	24	310.72	40098179	40098198	3	19	551.52	102	862.24	10.39	10.1	0.26	51.47	0.83	0.83	BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR
chr2	+	64609424	64609447	3	23	312.8	64609524	64609542	4	18	547.13	118	859.93	15.0	13.7	0.49	28.22	0.78	0.78	LINC02579 LINC02579
chr5	-	139848021	139848043	3	22	405.85	139848109	139848129	3	20	452.61	108	858.46	13.2	9.84	0.0	46.92	0.86	0.86	NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2
chrX	-	154374443	154374465	4	22	444.19	154374632	154374653	4	21	414.25	210	858.44	8.81	10.64	0.0	40.0	0.86	0.86	FLNA FLNA FLNA
chr18	-	79395921	79395939	3	18	381.79	79396197	79396218	3	21	476.38	297	858.17	14.5	12.82	0.0	37.88	0.78	0.78	
chr3	-	45796493	45796511	3	18	444.04	45796625	45796648	4	23	413.79	155	857.83	17.8	22.6	0.26	17.51	0.83	0.83	SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 SLC6A20 LOC107986082 LOC107986082
chrX	+	3920225	3920249	4	24	347.79	3920409	3920433	5	24	508.96	208	856.75	5.82	7.3	0.0	49.6	0.79	0.79	FAM239B FAM239B FAM239B FAM239B FAM239B
chr2	+	222424778	222424800	3	22	369.39	222424897	222424920	4	23	486.14	142	855.53	16.6	19.0	0.44	21.52	0.77	0.77	SGPP2 SGPP2 SGPP2 SGPP2 SGPP2 SGPP2 SGPP2
chrX	+	104075942	104075964	5	22	522.22	104076071	104076095	4	24	332.65	153	854.87	3.21	5.38	0.0	58.23	0.73	0.73	TMSB15C TMSB15C
chr22	-	37804958	37804981	4	23	404.28	37805214	37805232	3	18	449.82	274	854.1	14.66	25.4	0.36	16.2	0.78	0.78	
chrX	-	107826187	107826210	3	23	315.03	107826251	107826272	4	21	537.9	85	852.93	7.42	9.8	0.0	40.06	0.83	0.83	MID2 MID2 MID2 MID2 MID2 MID2 MID2
chr7	-	77416178	77416201	3	23	231.72	77416509	77416532	4	23	619.6	354	851.32	15.0	21.1	0.73	17.58	0.83	0.83	GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP LOC101927243 LOC101927243
chrX	-	154374567	154374591	5	24	436.78	154374632	154374653	4	21	414.25	86	851.03	8.7	10.55	0.0	33.77	0.92	0.92	FLNA FLNA FLNA FLNA FLNA
chrX	-	155381901	155381924	4	23	509.56	155382067	155382088	5	21	341.28	187	850.84	5.2	6.4	0.0	50.46	0.57	0.57	
chrX	-	40175334	40175352	4	18	566.94	40175571	40175593	3	22	283.43	259	850.37	8.98	9.2	0.34	44.09	1.0	1.0	BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR BCOR
chrX	-	129957160	129957181	5	21	675.72	129957369	129957393	3	24	174.13	233	849.85	8.67	12.28	0.0	26.97	0.71	0.71	
chr2	-	231614028	231614052	3	24	489.91	231614141	231614160	3	19	359.35	132	849.26	17.63	19.36	0.26	23.76	0.83	0.83	
chrX	+	3881875	3881897	3	22	253.04	3881928	3881950	4	22	595.86	75	848.9	11.3	18.45	0.0	21.56	0.91	0.91	FAM239A FAM239A FAM239A FAM239A FAM239A
chr3	-	71065047	71065070	3	23	244.64	71065184	71065205	3	21	604.0	158	848.64	16.49	19.54	0.2	24.77	0.74	0.74	FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1
chrX	+	3881726	3881747	3	21	194.51	3881980	3882004	6	24	653.35	278	847.86	11.14	18.2	0.0	15.95	0.81	0.81	FAM239A FAM239A FAM239A
chr2	+	222424778	222424800	3	22	369.39	222424890	222424912	5	22	477.7	134	847.09	16.6	19.0	0.72	19.2	0.77	0.77	SGPP2 SGPP2 SGPP2 SGPP2 SGPP2 SGPP2 SGPP2
chr1	+	46533468	46533488	3	20	278.14	46533518	46533538	3	20	568.82	70	846.96	16.76	10.8	1.23	46.14	0.9	0.9	TMEM275 TMEM275 TMEM275 TMEM275 TMEM275 TMEM275 TMEM275
chrX	+	3920409	3920433	5	24	508.96	3920525	3920546	5	21	337.91	137	846.87	5.79	7.63	0.0	44.63	0.79	0.79	FAM239B FAM239B FAM239B FAM239B FAM239B
chr5	+	135544036	135544054	3	18	280.98	135544103	135544127	3	24	565.68	91	846.66	17.0	12.57	1.12	39.46	0.72	0.72	
chr15	+	41660397	41660416	3	19	346.57	41660642	41660660	4	18	499.77	263	846.34	13.82	7.8	0.55	54.21	0.79	0.79	MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA
chrX	-	155382699	155382719	4	20	360.92	155382902	155382921	4	19	484.81	222	845.73	4.36	6.05	0.0	57.08	0.75	0.75	F8A2 F8A2 F8A2 F8A2
chr7	-	77416178	77416201	3	23	231.72	77416504	77416526	4	22	613.35	348	845.07	14.98	21.1	0.98	17.26	0.83	0.83	GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP GSAP LOC101927243 LOC101927243
chr18	-	2906259	2906283	3	24	412.37	2906515	2906539	3	24	432.69	280	845.06	18.96	13.0	0.46	35.89	0.79	0.79	EMILIN2 EMILIN2 EMILIN2 EMILIN2 EMILIN2
chr3	+	197003195	197003213	3	18	424.89	197003467	197003491	3	24	419.47	296	844.36	17.83	22.9	1.11	20.65	0.72	0.72	MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF MELTF-AS1 MELTF-AS1
chrX	-	136767419	136767443	3	24	422.46	136767559	136767581	3	22	421.51	162	843.97	8.1	11.18	0.0	48.06	0.67	0.67	ARHGEF6 ARHGEF6 ARHGEF6 ARHGEF6 ARHGEF6 ARHGEF6 ARHGEF6 ARHGEF6 ARHGEF6 ARHGEF6 ARHGEF6
chrX	+	3920225	3920249	4	24	347.79	3920357	3920379	3	22	495.77	154	843.56	5.85	7.3	0.0	61.72	0.79	0.79	FAM239B FAM239B FAM239B FAM239B FAM239B
chrX	+	104075932	104075952	4	20	298.21	104075985	104076009	6	24	544.52	77	842.73	3.25	5.43	0.0	49.44	0.75	0.75	TMSB15C TMSB15C
chrX	-	47513219	47513243	3	24	561.26	47513538	47513562	3	24	280.52	343	841.78	7.46	13.54	0.0	38.04	0.75	0.75	LOC124905183 LOC124905183 NUS1P1
chr1	-	46533256	46533274	3	18	403.98	46533305	46533324	3	19	436.31	68	840.29	18.66	11.6	0.95	41.59	0.94	0.94	TMEM275 TMEM275 TMEM275 TMEM275 TMEM275 TMEM275 TMEM275
chr15	+	41660414	41660438	3	24	340.49	41660642	41660660	4	18	499.77	246	840.26	13.82	7.8	0.58	53.96	0.71	0.71	MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA MGA
chr11	-	31810293	31810315	5	22	437.73	31810351	31810375	4	24	401.63	82	839.36	15.92	18.4	0.92	17.4	0.91	0.91	PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6 PAX6
chr7	+	42228104	42228126	7	22	514.42	42228187	42228208	5	21	324.59	104	839.01	3.13	2.92	0.0	91.62	0.95	0.95	GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3 GLI3
chrX	-	130110167	130110186	4	19	433.74	130110238	130110258	4	20	404.02	91	837.76	9.69	14.45	0.0	25.7	0.84	0.84	ELF4 ELF4 ELF4 ELF4
chr18	+	46756613	46756635	3	22	550.73	46756921	46756942	3	21	286.63	329	837.36	15.14	11.28	0.0	46.08	0.73	0.73	ST8SIA5 ST8SIA5 ST8SIA5 ST8SIA5 ST8SIA5 ST8SIA5 ST8SIA5 ST8SIA5-DT ST8SIA5-DT ST8SIA5-DT ST8SIA5-DT ST8SIA5-DT ST8SIA5-DT ST8SIA5-DT
chrX	-	155382675	155382699	4	24	352.37	155382902	155382921	4	19	484.81	246	837.18	4.63	6.1	0.0	56.79	0.79	0.79	F8A2 F8A2 F8A2 F8A2
chrX	-	154374443	154374465	4	22	444.19	154374586	154374606	4	20	392.15	163	836.34	8.57	10.54	0.0	37.76	0.86	0.86	FLNA FLNA FLNA
chr1	+	41381624	41381648	3	24	425.75	41381893	41381911	3	18	410.5	287	836.25	19.6	9.84	3.04	47.6	0.67	0.67	FOXO6 FOXO6 FOXO6 FOXO6
chrX	-	129957163	129957181	4	18	566.05	129957393	129957415	3	22	269.65	252	835.7	8.4	12.3	0.0	33.88	0.67	0.67	
chr11	-	66278041	66278063	3	22	549.15	66278102	66278121	3	19	286.43	80	835.58	18.54	19.2	2.07	24.83	0.73	0.73	LOC107984340 LOC107984340
chrX	+	3881724	3881747	4	23	302.43	3881968	3881992	5	24	532.42	268	834.85	11.2	18.2	0.0	16.8	0.83	0.83	FAM239A FAM239A FAM239A
chrX	+	155458661	155458685	4	24	374.81	155458792	155458812	3	20	459.8	151	834.61	7.09	9.2	0.0	46.25	0.79	0.79	
chr3	-	183825261	183825282	4	21	552.28	183825425	183825446	3	21	282.28	185	834.56	19.43	21.44	1.09	20.76	0.95	0.95	MAP6D1 MAP6D1 MAP6D1 MAP6D1
chr5	-	139848040	139848063	4	23	499.54	139848114	139848135	3	21	334.92	95	834.46	13.2	9.88	0.0	38.18	0.78	0.78	NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2 NRG2
chr20	+	63254486	63254508	4	22	453.4	63254635	63254657	3	22	380.31	171	833.71	16.6	22.8	1.0	17.67	0.91	0.91	NKAIN4 NKAIN4 NKAIN4 NKAIN4 FLJ16779 FLJ16779 FLJ16779
chrX	+	3920357	3920379	3	22	495.77	3920525	3920546	5	21	337.91	189	833.68	5.82	7.63	0.0	56.75	0.91	0.91	FAM239B FAM239B FAM239B FAM239B FAM239B
chrX	+	155458646	155458664	4	18	224.86	155458789	155458812	4	23	607.65	166	832.51	6.94	9.3	0.0	37.14	0.94	0.94	
chr16	+	675601	675624	3	23	577.58	675745	675764	3	19	254.9	163	832.48	14.0	21.8	1.1	21.83	0.78	0.78	
chr3	-	47009236	47009259	3	23	594.7	47009488	47009508	3	20	237.54	272	832.24	16.3	22.3	0.0	20.18	0.74	0.74	NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2 NBEAL2
chrX	-	55488514	55488538	3	24	392.07	55488602	55488626	3	24	439.78	112	831.85	6.0	10.6	0.0	44.36	0.88	0.88	USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51 USP51
chr19	-	45076076	45076098	3	22	575.58	45076256	45076277	3	21	256.09	201	831.67	17.36	15.8	0.96	30.84	0.64	0.64	ZNF296 ZNF296 ZNF296 ZNF296 GEMIN7 GEMIN7 GEMIN7
chr9	+	62376411	62376434	4	23	509.26	62376540	62376563	3	23	322.33	152	831.59	2.98	5.83	0.0	69.91	0.74	0.74	FAM88C FAM88C FGF7P6 FGF7P6 FGF7P6 FGF7P6 FGF7P6 LOC128966771 LOC128966771 LOC128966771
chr7	-	100633071	100633095	3	24	400.83	100633147	100633169	3	22	428.41	98	829.24	13.3	20.7	0.89	22.28	0.71	0.71	TFR2 TFR2 TFR2 TFR2 TFR2 TFR2 TFR2 LOC124901709 LOC124901709 LOC124901709
chr15	-	73927406	73927424	3	18	568.38	73927668	73927689	4	21	260.42	283	828.8	18.17	10.07	0.5	41.72	0.94	0.94	LOXL1-AS1 LOXL1-AS1 LOXL1-AS1 LOXL1-AS1 LOXL1-AS1 LOXL1-AS1 LOXL1 LOXL1 LOXL1 LOXL1 LOXL1 LOXL1 LOXL1 LOXL1 LOXL1 LOXL1
chr8	-	143553161	143553183	3	22	286.81	143553535	143553557	4	22	541.67	396	828.48	15.72	17.7	0.0	23.98	0.73	0.73	
chrX	-	154374463	154374481	4	18	391.59	154374567	154374591	5	24	436.78	128	828.37	8.52	10.67	0.0	33.44	0.83	0.83	FLNA FLNA FLNA
chr9	-	87148436	87148457	3	21	365.95	87148586	87148607	3	21	461.24	171	827.19	11.24	19.57	0.3	21.96	0.81	0.81	
chr21	-	36747704	36747726	3	22	380.93	36747813	36747831	3	18	444.65	127	825.58	16.49	15.87	0.36	28.42	0.77	0.77	SIM2 SIM2 SIM2 SIM2 SIM2 SIM2 SIM2 SIM2 SIM2 SIM2
chr1	-	167630375	167630394	3	19	277.69	167630478	167630497	3	19	547.27	122	824.96	15.5	19.87	0.21	23.33	0.89	0.89	RCSD1 RCSD1 RCSD1 RCSD1 RCSD1 RCSD1 RCSD1 RCSD1 RCSD1
