Chro	strand	start	end	#CGs	length	score	cov_control	cov_tumor	meth_control	meth_tumor
chrX	-	150983311	150983334	3	23	222.62	2.83	5.62	0.0	52.86	
chrX	-	150983326	150983350	6	24	455.64	3.23	5.33	0.0	47.66	
chrX	-	150983341	150983365	3	24	232.44	3.57	5.33	0.0	48.28	
chrX	-	150983365	150983385	3	20	193.61	3.57	5.62	0.0	45.77	
chrX	-	150983380	150983403	5	23	345.86	3.5	5.69	0.0	50.26	
chrX	-	150983385	150983409	6	24	433.98	3.5	5.8	0.0	54.89	
chrX	-	150983390	150983412	6	22	477.29	3.31	6.0	0.0	64.76	
chrX	-	150983394	150983418	7	24	530.75	3.25	5.88	0.0	59.31	
chrX	-	150983403	150983427	9	24	660.72	3.28	5.73	0.0	55.68	
chrX	-	150983406	150983430	9	24	638.01	3.28	5.55	0.0	53.41	
chrX	-	150983409	150983433	9	24	596.52	3.33	5.48	0.0	51.98	
chrX	-	150983412	150983433	8	21	512.94	3.25	5.37	0.0	49.04	
chrX	-	150983415	150983439	8	24	513.99	3.5	5.37	0.0	49.47	
chrX	-	150983418	150983439	7	21	465.08	3.62	5.38	0.0	53.02	
chrX	-	150983421	150983445	7	24	487.79	3.43	5.38	0.0	56.15	
chrX	-	150983424	150983445	6	21	469.62	3.33	5.43	0.0	61.31	
chrX	-	150983427	150983451	6	24	457.2	3.54	5.43	0.0	59.64	
chrX	-	150983430	150983451	5	21	357.51	3.55	5.45	0.0	62.27	
chrX	-	150983433	150983456	5	23	384.76	3.33	5.82	0.0	67.73	
chrX	-	150983456	150983479	3	23	259.84	3.43	5.62	0.0	62.5	
chrX	-	150983477	150983501	5	24	399.32	3.64	5.33	0.0	51.78	
chrX	-	150983479	150983501	4	22	324.82	3.88	5.33	0.0	53.06	
chrX	-	150983485	150983504	4	19	313.47	3.4	5.33	0.0	50.97	
chrX	-	150983641	150983665	4	24	285.45	3.67	5.33	0.0	46.67	
chrX	-	150983650	150983670	4	20	259.01	3.4	5.33	0.0	42.92	
chrX	-	150983665	150983689	3	24	180.97	3.25	5.33	0.0	40.0	
chrX	-	150983736	150983759	4	23	279.96	3.3	5.33	0.0	42.64	
chrX	-	150983739	150983759	3	20	212.18	3.12	5.33	0.0	42.41	
chrX	-	150983747	150983765	3	18	174.78	3.43	5.33	0.0	34.81	
chrX	-	150983759	150983783	4	24	250.97	3.56	5.33	0.0	38.89	
chrX	-	150983765	150983786	4	21	182.18	3.88	5.33	0.0	30.56	
chrX	-	150983783	150983804	4	21	283.45	4.0	5.33	0.0	44.31	
chrX	-	150983786	150983804	3	18	219.37	4.0	5.33	0.0	45.0	
chrX	-	150983804	150983822	3	18	284.33	4.0	5.33	0.0	58.89	
chrX	-	150983820	150983842	4	22	444.83	4.0	5.33	0.0	67.22	
chrX	-	150983822	150983846	4	24	399.68	4.29	5.33	0.0	61.67	
chrX	-	150983842	150983860	4	18	395.86	4.67	5.33	0.0	60.83	
chrX	-	150983846	150983869	4	23	315.26	4.5	5.33	0.0	50.83	
chrX	-	150983860	150983882	4	22	292.55	3.86	5.33	0.0	46.67	
chrX	-	150983871	150983895	4	24	295.52	4.0	5.33	0.0	46.94	
chrX	-	150983937	150983955	4	18	301.72	3.29	5.33	0.0	48.02	
chrX	-	150983943	150983966	4	23	301.72	3.5	5.33	0.0	48.02	
chrX	-	150983955	150983978	3	23	224.5	4.25	5.33	0.0	47.35	
chrX	-	150983966	150983988	5	22	442.59	4.14	5.33	0.0	54.67	
chrX	-	150983978	150984000	6	22	482.2	4.0	5.33	0.0	50.0	
chrX	-	150983981	150984000	5	19	403.15	3.88	5.33	0.0	50.0	
chrX	-	150983988	150984010	5	22	316.78	3.67	5.5	0.0	42.5	
chrX	-	150983992	150984015	5	23	299.3	3.67	5.5	0.0	40.83	
chrX	-	150984000	150984019	5	19	284.22	3.67	5.5	0.0	38.69	
chrX	-	150984015	150984037	3	22	225.92	3.8	5.33	0.0	48.15	
chrX	-	150984019	150984041	3	22	233.58	3.8	5.33	0.0	50.56	
chrX	-	150984037	150984060	7	23	571.69	3.8	5.33	0.0	53.02	
chrX	-	150984041	150984060	6	19	469.94	3.67	5.33	0.0	50.74	
chrX	-	150984054	150984077	5	23	404.89	3.5	5.33	0.0	52.22	
chrX	-	150984057	150984080	5	23	360.53	3.33	5.33	0.0	46.11	
chrX	-	150984060	150984080	4	20	281.49	3.5	5.33	0.0	45.14	
chrX	-	150984090	150984112	3	22	279.4	3.2	5.33	0.0	57.59	
chrX	-	150984108	150984129	5	21	457.16	3.88	5.5	0.0	58.81	
chrX	-	150984112	150984133	5	21	452.62	3.88	5.5	0.0	58.1	
chrX	-	150984121	150984143	4	22	310.96	3.71	5.55	0.0	53.94	
chrX	-	150984129	150984149	4	20	320.04	3.71	5.55	0.0	55.76	
chrX	-	150984133	150984155	4	22	329.58	3.71	5.33	0.0	53.19	
chrX	-	150984143	150984164	6	21	482.9	3.64	5.33	0.0	52.04	
chrX	-	150984149	150984169	6	20	452.62	3.8	5.33	0.0	48.33	
chrX	-	150984155	150984178	7	23	516.91	3.91	5.45	0.0	49.92	
chrX	-	150984158	150984178	6	20	435.91	3.8	5.47	0.0	49.41	
chrX	-	150984174	150984197	3	23	219.35	3.8	5.62	0.0	52.71	
chrX	-	150984178	150984200	3	22	192.1	3.5	5.62	0.0	45.21	
chrX	-	150984197	150984221	4	24	273.01	3.17	5.55	0.0	47.73	
chrX	-	150984200	150984221	3	21	201.54	3.0	5.62	0.0	48.96	
chrX	-	150984221	150984242	3	21	296.41	4.0	5.75	0.0	66.88	
chrX	-	150984238	150984256	3	18	297.58	4.0	5.56	0.0	57.59	
chrX	-	150984242	150984265	3	23	306.97	4.4	5.67	0.0	57.59	
chrX	-	150984256	150984275	5	19	539.94	4.86	5.67	0.0	62.11	
chrX	-	150984270	150984292	4	22	458.32	4.67	5.91	0.0	72.42	
chrX	-	150984272	150984292	3	20	358.53	4.4	6.0	0.0	77.71	
chrX	-	150984292	150984313	3	21	277.36	4.0	6.0	0.0	58.96	
chrX	-	150984313	150984336	4	23	417.89	4.0	5.91	0.0	63.79	
chrX	-	150984317	150984341	4	24	459.23	4.0	5.91	0.0	68.64	
chrX	-	150984331	150984353	4	22	382.24	4.0	5.8	0.0	65.0	
chrX	-	150984336	150984360	5	24	457.09	4.5	5.77	0.0	60.38	
chrX	-	150984341	150984364	5	23	417.95	4.5	5.57	0.0	50.71	
chrX	-	150984356	150984380	6	24	530.61	4.4	5.67	0.0	50.74	
chrX	-	150984360	150984380	5	20	452.73	4.22	5.67	0.0	51.44	
chrX	-	150984364	150984385	5	21	452.73	4.0	5.67	0.0	51.44	
chrX	-	150984367	150984385	4	18	380.73	4.0	5.67	0.0	53.89	
chrX	-	150984370	150984394	4	24	390.58	4.0	5.91	0.0	60.15	
chrX	-	150984380	150984403	5	23	440.51	4.22	6.08	0.0	57.44	
chrX	-	150984385	150984409	6	24	483.0	4.4	6.0	0.0	51.76	
chrX	-	150984394	150984418	8	24	731.18	4.29	5.91	0.0	55.8	
chrX	-	150984397	150984418	7	21	651.61	4.33	5.8	0.0	54.3	
chrX	-	150984403	150984426	9	23	864.72	4.4	5.77	0.0	56.32	
chrX	-	150984406	150984426	8	20	776.29	4.46	5.67	0.0	54.76	
chrX	-	150984422	150984445	4	23	377.93	4.67	5.67	0.0	53.73	
chrX	-	150984424	150984445	3	21	300.45	4.4	5.67	0.0	56.83	
chrX	-	150984445	150984467	4	22	331.45	4.0	5.91	0.0	51.62	
chrX	-	150984462	150984486	5	24	428.06	4.0	5.67	0.0	48.21	
chrX	-	150984467	150984486	4	19	362.95	4.0	5.67	0.0	50.97	
chrX	-	150984471	150984495	4	24	372.96	4.0	5.91	0.0	57.27	
chrX	-	150984474	150984498	4	24	359.82	4.29	5.91	0.0	55.45	
chrX	-	150984486	150984507	5	21	397.32	4.5	5.86	0.0	49.59	
chrX	-	150984495	150984518	5	23	384.67	4.86	5.86	0.0	48.4	
chrX	-	150984498	150984520	5	22	386.77	4.86	5.67	0.0	45.73	
chrX	-	150984503	150984525	5	22	362.51	4.5	5.67	0.0	43.06	
chrX	-	150984507	150984531	5	24	374.77	4.22	5.67	0.0	44.37	
chrX	-	150984518	150984537	6	19	461.89	4.4	5.67	0.0	44.91	
chrX	-	150984520	150984543	6	23	466.97	4.18	5.67	0.0	44.91	
chrX	-	150984525	150984549	6	24	498.54	4.0	5.67	0.0	48.15	
chrX	-	150984531	150984553	7	22	619.3	3.82	5.67	0.0	51.27	
chrX	-	150984534	150984553	6	19	526.32	3.78	5.67	0.0	50.93	
chrX	-	150984549	150984572	4	23	375.9	3.6	5.67	0.0	55.0	
chrX	-	150984551	150984575	4	24	353.68	4.4	5.67	0.0	51.67	
chrX	-	150984553	150984575	3	22	265.24	5.0	5.67	0.0	52.22	
chrX	-	150984634	150984656	4	22	285.96	4.29	5.67	0.0	42.22	
chrX	-	150984643	150984663	4	20	330.17	4.0	5.67	0.0	48.47	
chrX	-	150984704	150984724	4	20	421.19	4.0	5.67	0.0	58.33	
chrX	-	151082406	151082425	3	19	300.74	4.6	4.33	0.0	67.78	
chrX	-	151082411	151082434	3	23	316.66	4.4	4.33	0.0	67.78	
chrX	-	151082434	151082452	4	18	442.74	4.43	4.33	0.0	70.14	
chrX	-	151082483	151082505	3	22	320.62	5.0	4.33	0.0	70.37	
chrX	-	151082488	151082508	3	20	285.05	5.0	4.5	0.0	71.88	
chrX	-	151082508	151082530	3	22	117.92	5.0	4.43	0.0	32.14	
chrX	-	151174781	151174805	3	24	246.96	5.0	2.67	0.0	87.04	
chrX	-	151175626	151175648	3	22	224.6	4.0	3.0	0.0	72.92	
chrX	-	151177424	151177448	4	24	427.15	3.5	3.33	0.0	83.33	
chrX	-	151177427	151177448	3	21	301.5	4.0	3.33	0.0	77.78	
chrX	-	151177448	151177470	4	22	383.79	3.86	3.33	0.0	79.17	
chrX	-	151177838	151177858	3	20	413.85	4.75	3.67	0.0	85.19	
chrX	-	151177854	151177876	4	22	440.91	3.86	3.64	0.0	78.79	
chrX	-	151177858	151177876	3	18	304.4	4.0	3.62	0.0	77.08	
chrX	-	151177909	151177931	4	22	563.34	6.0	3.67	0.0	88.89	
chrX	-	151178383	151178404	3	21	399.2	4.75	4.0	0.0	75.0	
chrX	-	151178404	151178425	3	21	401.34	4.75	4.0	0.0	75.0	
chrX	-	151178926	151178950	3	24	543.77	4.75	4.67	0.0	97.78	
chrX	-	151178950	151178969	3	19	500.85	4.75	4.67	0.0	87.04	
chrX	-	151178967	151178985	5	18	826.22	5.0	4.67	0.0	84.89	
chrX	-	151178969	151178993	5	24	865.95	5.14	4.67	0.0	87.11	
chrX	-	151228011	151228029	3	18	58.39	6.0	3.0	0.0	100.0	
chrX	-	151396750	151396774	3	24	184.04	1.25	4.33	0.0	42.59	
chrX	-	151396881	151396905	4	24	177.0	1.8	4.33	0.0	34.72	
chrX	-	151396887	151396905	3	18	153.18	1.75	4.33	0.0	40.74	
chrX	-	151396930	151396954	3	24	241.06	1.5	5.29	0.0	71.43	
chrX	-	151396934	151396956	3	22	187.8	1.6	4.75	0.0	48.75	
chrX	-	151397082	151397101	3	19	148.74	1.6	4.75	0.0	42.92	
chrX	-	151397101	151397122	4	21	173.28	1.67	4.5	0.0	33.33	
chrX	-	151397109	151397129	4	20	193.48	1.8	4.09	0.0	34.85	
chrX	-	151397117	151397135	4	18	170.75	1.67	4.3	0.0	34.17	
chrX	-	151397129	151397150	3	21	136.43	1.5	4.86	0.0	41.67	
chrX	-	151397135	151397159	4	24	168.02	1.43	5.0	0.0	39.81	
chrX	-	151397157	151397176	4	19	147.47	1.5	4.27	0.0	28.94	
chrX	-	151397159	151397182	4	23	127.27	1.6	4.6	0.0	26.83	
chrX	-	151397163	151397182	3	19	105.08	1.67	4.38	0.0	27.29	
chrX	-	151397176	151397197	3	21	83.22	1.67	4.29	0.0	22.62	
chrX	-	151397182	151397202	3	20	92.61	1.75	4.29	0.0	25.0	
chrX	-	151397202	151397226	3	24	96.06	1.6	4.38	0.0	27.5	
chrX	-	151397211	151397230	3	19	84.68	1.75	4.38	0.0	25.42	
chrX	-	151397238	151397260	3	22	113.79	1.6	4.83	0.0	42.5	
chrX	-	151397256	151397278	4	22	152.54	1.4	5.0	0.0	43.12	
chrX	-	151397260	151397281	4	21	202.56	1.5	5.5	0.0	56.88	
chrX	-	151397263	151397285	4	22	178.23	1.4	5.0	0.0	42.22	
chrX	-	151397278	151397299	5	21	255.15	1.5	4.46	0.0	42.18	
chrX	-	151397281	151397299	4	18	216.39	1.57	4.27	0.0	41.67	
chrX	-	151397294	151397315	3	21	155.93	1.4	4.0	0.0	37.04	
chrX	-	151397299	151397319	3	20	123.78	1.5	4.38	0.0	35.42	
chrX	-	151397315	151397338	3	23	89.49	1.5	4.38	0.0	26.04	
chrX	-	151397517	151397535	3	18	134.24	1.6	4.38	0.0	45.83	
chrX	-	151974753	151974776	3	23	201.05	2.0	3.5	0.0	71.88	
chrX	-	151974776	151974800	4	24	304.31	2.67	3.45	0.0	82.42	
chrX	-	151974789	151974809	4	20	294.92	2.57	3.45	0.0	77.88	
chrX	-	151974800	151974820	3	20	205.62	2.6	3.5	0.0	66.88	
chrX	-	151974809	151974832	4	23	288.29	2.8	3.6	0.0	82.5	
chrX	-	151974820	151974840	4	20	260.86	2.8	3.6	0.0	79.17	
chrX	-	151974830	151974851	4	21	298.81	2.67	3.6	0.0	86.67	
chrX	-	151974832	151974851	3	19	241.11	2.6	3.5	0.0	83.33	
chrX	-	151974876	151974898	5	22	392.1	2.4	3.33	0.0	66.56	
chrX	-	151974895	151974918	3	23	248.08	2.6	3.33	0.0	74.81	
chrX	-	152638165	152638184	3	19	272.69	4.71	5.33	0.0	59.63	
chrX	-	152638174	152638198	3	24	235.9	4.33	5.33	0.0	50.74	
chrX	-	152830606	152830624	3	18	194.33	2.88	4.43	0.0	82.38	
chrX	-	152830615	152830635	3	20	174.86	2.86	4.43	0.0	76.26	
chrX	-	152830624	152830644	3	20	217.18	2.67	4.0	0.0	85.89	
chrX	-	152830671	152830695	3	24	234.5	2.67	3.67	0.0	83.76	
chrX	-	152830724	152830748	3	24	230.8	3.6	3.67	0.0	80.74	
chrX	-	152830745	152830768	4	23	342.31	3.29	3.67	0.0	89.72	
chrX	-	152830748	152830768	3	20	268.05	3.2	3.67	0.0	94.07	
chrX	-	152830765	152830788	7	23	613.54	3.07	3.67	0.0	92.22	
chrX	-	152830768	152830788	6	20	516.12	3.15	3.67	0.0	90.93	
chrX	-	152830777	152830796	6	19	516.12	3.0	3.67	0.0	90.93	
chrX	-	152830918	152830942	3	24	205.36	2.86	4.0	0.0	80.27	
chrX	-	152831003	152831023	4	20	191.61	3.22	4.75	0.0	72.92	
chrX	-	152831021	152831044	3	23	175.92	3.14	4.14	0.0	79.76	
chrX	-	152831105	152831126	3	21	235.96	2.88	3.67	0.0	84.82	
chrX	-	152898126	152898148	3	22	309.95	3.0	5.33	0.0	60.0	
chrX	-	152898148	152898172	4	24	484.75	3.0	5.33	0.0	68.75	
chrX	-	152898153	152898172	3	19	358.99	3.0	5.33	0.0	67.59	
chrX	-	152898230	152898254	3	24	355.99	2.43	5.44	0.0	71.16	
chrX	-	152941525	152941548	3	23	367.87	2.5	4.67	0.0	79.26	
chrX	-	152941542	152941562	6	20	727.89	2.38	4.67	0.0	80.46	
chrX	-	152941548	152941571	6	23	753.89	2.2	4.67	0.0	80.93	
chrX	-	152941550	152941571	5	21	611.68	2.25	4.67	0.0	79.33	
chrX	-	152941556	152941580	5	24	537.31	2.25	4.67	0.0	70.44	
chrX	-	152941558	152941580	4	22	398.69	2.2	4.67	0.0	65.14	
chrX	-	152941562	152941586	4	24	361.94	2.2	4.67	0.0	62.08	
chrX	-	152941580	152941601	4	21	350.76	2.33	4.67	0.0	65.04	
chrX	-	152941694	152941718	3	24	232.6	2.8	4.67	0.0	58.15	
chrX	-	152941714	152941738	4	24	382.27	2.33	4.67	0.0	67.78	
chrX	-	152941718	152941738	3	20	276.82	2.29	4.67	0.0	64.82	
chrX	-	152941785	152941804	3	19	217.63	3.0	4.88	0.0	51.04	
chrX	-	152941891	152941911	4	20	261.22	3.0	4.82	0.0	60.3	
chrX	-	152941901	152941919	4	18	275.98	3.4	4.82	0.0	59.09	
chrX	-	152958837	152958859	3	22	82.23	2.67	3.29	0.0	45.24	
chrX	-	153032697	153032719	3	22	421.9	2.57	5.0	0.0	76.85	
chrX	-	153032719	153032741	3	22	362.12	2.33	5.0	0.0	74.07	
chrX	-	153032808	153032831	3	23	389.27	2.5	5.0	0.0	60.37	
chrX	-	153032821	153032844	4	23	522.64	2.67	5.0	0.0	70.28	
chrX	-	153032831	153032854	4	23	521.82	2.75	5.0	0.0	68.89	
chrX	-	153032835	153032854	3	19	324.65	2.67	5.0	0.0	62.96	
chrX	-	153056340	153056359	5	19	425.93	3.09	3.71	0.0	72.14	
chrX	-	153056353	153056373	4	20	347.31	3.25	3.67	0.0	65.0	
chrX	-	153056413	153056435	3	22	253.34	2.88	3.67	0.0	66.85	
chrX	-	153056429	153056452	3	23	265.63	3.14	3.67	0.0	65.0	
chrX	-	153056553	153056575	5	22	534.32	2.55	3.71	0.0	79.29	
chrX	-	153056566	153056588	4	22	496.85	2.67	3.67	0.0	83.75	
chrX	-	153072066	153072089	3	23	112.59	3.5	4.0	0.0	61.11	
chrX	-	153072072	153072093	3	21	142.55	3.5	4.0	0.0	75.0	
chrX	-	153072329	153072353	4	24	174.42	3.57	4.0	0.0	70.83	
chrX	-	153072331	153072353	3	22	139.31	3.5	4.0	0.0	72.22	
chrX	-	153072353	153072376	3	23	134.61	3.5	4.0	0.0	70.55	
chrX	-	153072358	153072378	3	20	142.9	3.5	4.0	0.0	80.0	
chrX	-	153072376	153072399	5	23	214.46	3.5	4.0	0.0	73.0	
chrX	-	153072378	153072399	4	21	176.22	3.5	4.0	0.0	73.75	
chrX	-	153072425	153072445	3	20	131.94	3.5	4.0	0.0	76.11	
chrX	-	153072439	153072459	4	20	173.09	3.57	4.0	0.0	72.92	
chrX	-	153072445	153072466	4	21	196.56	3.5	4.0	0.0	79.17	
chrX	-	153072450	153072470	4	20	188.73	3.5	4.0	0.0	77.08	
chrX	-	153072496	153072518	3	22	131.49	3.5	4.0	0.0	69.45	
chrX	-	153072724	153072744	4	20	126.23	3.67	3.29	0.0	79.76	
chrX	-	153072731	153072749	4	18	134.06	3.8	3.29	0.0	82.14	
chrX	-	153074688	153074706	3	18	109.35	3.6	2.5	0.0	91.67	
chrX	-	153077145	153077163	4	18	145.53	2.4	4.0	0.0	38.75	
chrX	-	153077474	153077496	3	22	117.37	2.67	4.0	0.0	41.67	
chrX	-	153077483	153077502	4	19	164.31	2.67	4.0	0.0	43.75	
chrX	-	153077560	153077580	3	20	106.41	2.71	4.2	0.0	45.33	
chrX	-	153077571	153077591	4	20	127.88	2.75	4.14	0.0	43.1	
chrX	-	153077580	153077599	4	19	146.66	2.75	4.0	0.0	42.71	
chrX	-	153077672	153077693	3	21	136.83	2.86	4.0	0.0	58.33	
chrX	-	153333920	153333944	3	24	389.29	4.57	4.67	0.0	82.59	
chrX	-	153334134	153334158	3	24	254.76	4.67	5.0	0.0	54.02	
chrX	-	153334216	153334236	3	20	342.74	6.5	5.0	0.0	71.14	
chrX	-	153334234	153334253	5	19	588.89	5.23	5.0	0.0	71.24	
chrX	-	153334245	153334267	3	22	372.12	5.12	5.0	0.0	74.81	
chrX	-	153334253	153334274	4	21	530.56	5.33	5.0	0.0	82.6	
chrX	-	153334271	153334295	3	24	387.7	5.67	5.0	0.0	81.61	
chrX	-	153334314	153334333	3	19	175.81	6.5	5.25	0.0	41.3	
chrX	-	153400200	153400220	3	20	154.1	2.6	3.62	0.0	63.54	
chrX	-	153411364	153411388	4	24	262.73	1.88	3.82	0.0	70.45	
chrX	-	153411388	153411411	4	23	309.5	1.75	4.0	0.0	74.17	
chrX	-	153411393	153411411	3	18	252.46	1.67	4.0	0.0	79.45	
chrX	-	153411436	153411460	6	24	522.64	1.71	4.38	0.0	87.29	
chrX	-	153411438	153411460	5	22	436.76	1.73	4.21	0.0	85.48	
chrX	-	153411443	153411465	5	22	369.99	1.73	4.21	0.0	71.19	
chrX	-	153411451	153411475	6	24	467.62	1.69	4.18	0.0	74.51	
chrX	-	153411457	153411481	6	24	454.16	1.64	4.38	0.0	74.58	
chrX	-	153411460	153411481	5	21	356.18	1.67	4.46	0.0	70.64	
chrX	-	153411465	153411486	5	21	332.83	1.69	4.46	0.0	66.03	
chrX	-	153411471	153411493	6	22	489.86	1.6	4.38	0.0	81.77	
chrX	-	153411475	153411496	6	21	490.41	1.67	4.38	0.0	81.67	
chrX	-	153411531	153411550	4	19	343.09	1.5	4.08	0.0	80.7	
chrX	-	153411533	153411556	4	23	374.67	1.6	4.17	0.0	85.56	
chrX	-	153411537	153411556	3	19	264.95	1.67	4.22	0.0	80.74	
chrX	-	153411584	153411605	5	21	470.37	1.8	4.33	0.0	83.89	
chrX	-	153411632	153411656	3	24	154.34	1.6	5.29	0.0	54.69	
chrX	-	153411692	153411714	3	22	157.19	1.67	5.29	0.0	55.95	
chrX	-	153411862	153411884	4	22	331.13	2.0	4.33	0.0	75.69	
chrX	-	153470342	153470364	3	22	92.7	2.29	3.43	0.0	40.48	
chrX	-	153470354	153470372	3	18	86.44	2.5	3.43	0.0	38.1	
chrX	-	153470497	153470521	4	24	106.41	1.75	3.86	0.0	40.48	
chrX	-	153470503	153470521	3	18	87.63	1.5	4.4	0.0	46.67	
chrX	-	153470518	153470542	3	24	68.85	2.0	4.4	0.0	36.67	
chrX	-	153470542	153470564	3	22	56.34	2.5	3.83	0.0	25.0	
chrX	-	153470821	153470844	3	23	96.96	4.0	3.62	0.0	38.54	
chrX	-	153474820	153474839	3	19	191.76	3.25	3.67	0.0	50.0	
chrX	-	153474837	153474860	4	23	228.12	3.4	3.82	0.0	48.48	
chrX	-	153474839	153474860	3	21	145.44	3.25	3.88	0.0	41.67	
chrX	-	153474885	153474909	3	24	99.53	3.25	3.88	0.0	32.29	
chrX	-	153474923	153474943	3	20	148.49	3.25	3.71	0.0	51.19	
chrX	-	153517649	153517668	4	19	299.62	4.33	6.0	0.0	41.67	
chrX	-	153517719	153517743	4	24	307.38	5.0	6.09	0.0	44.85	
chrX	-	153518009	153518030	4	21	363.96	3.5	7.0	0.0	43.84	
chrX	-	153518025	153518048	5	23	457.18	3.78	7.14	0.0	48.17	
chrX	-	153518027	153518048	4	21	396.95	3.86	7.18	0.0	52.22	
chrX	-	153518030	153518048	3	18	311.93	4.0	7.25	0.0	54.85	
chrX	-	153518116	153518138	6	22	611.52	5.29	7.0	0.0	49.71	
chrX	-	153518175	153518196	3	21	349.19	4.75	7.0	0.0	55.56	
chrX	-	153518180	153518202	3	22	315.86	6.0	7.0	0.0	51.67	
chrX	-	153518208	153518230	3	22	335.68	3.5	7.0	0.0	51.44	
chrX	-	153518230	153518252	3	22	260.6	4.0	7.25	0.0	52.14	
chrX	-	153518318	153518342	4	24	450.57	5.0	7.18	0.0	56.19	
chrX	-	153518323	153518342	3	19	354.46	4.75	7.25	0.0	63.72	
chrX	-	153518342	153518365	3	23	213.66	4.75	7.0	0.0	38.41	
chrX	-	153556005	153556024	3	19	112.56	2.8	3.0	0.0	57.14	
chrX	-	153598340	153598364	3	24	46.14	2.0	6.8	0.0	14.22	
chrX	-	153598586	153598610	3	24	58.94	2.0	6.0	0.0	26.98	
chrX	-	153598650	153598674	3	24	94.47	2.0	6.0	0.0	36.11	
chrX	-	153598681	153598704	4	23	106.41	2.0	6.0	0.0	42.71	
chrX	-	153598691	153598711	4	20	101.01	2.0	6.0	0.0	41.67	
chrX	-	153598711	153598732	3	21	41.31	2.0	6.17	0.0	10.28	
chrX	-	153598716	153598738	3	22	45.48	2.0	6.33	0.0	10.87	
chrX	-	153598899	153598917	3	18	116.92	2.0	4.75	0.0	47.22	
chrX	-	153598912	153598930	4	18	159.05	2.0	4.9	0.0	50.6	
chrX	-	153599081	153599104	3	23	111.02	2.0	4.75	0.0	37.2	
chrX	-	153599092	153599115	3	23	91.55	2.0	4.75	0.0	33.45	
chrX	-	153599145	153599167	3	22	133.31	2.0	4.62	0.0	49.4	
chrX	-	153599148	153599171	3	23	122.5	2.0	5.0	0.0	54.08	
chrX	-	153599167	153599188	3	21	135.72	2.0	4.62	0.0	58.75	
chrX	-	153599213	153599233	3	20	75.4	2.0	5.14	0.0	30.71	
chrX	-	153599299	153599318	4	19	135.48	2.0	4.64	0.0	36.23	
chrX	-	153610052	153610074	4	22	322.8	4.0	6.2	0.0	77.5	
chrX	-	153610062	153610080	4	18	334.75	4.0	5.73	0.0	78.03	
chrX	-	153610072	153610095	6	23	472.64	3.57	5.59	0.0	72.94	
chrX	-	153610074	153610095	5	21	387.45	3.5	5.64	0.0	71.9	
chrX	-	153610080	153610103	5	23	359.64	3.5	5.64	0.0	67.99	
chrX	-	153610095	153610119	3	24	141.1	4.0	6.71	0.0	49.32	
chrX	-	153610103	153610122	3	19	187.11	4.0	6.86	0.0	60.03	
chrX	-	153642409	153642433	5	24	529.56	3.31	5.33	0.0	61.63	
chrX	-	153642548	153642572	3	24	355.29	4.0	5.33	0.0	70.93	
chrX	-	153642570	153642588	5	18	627.34	3.5	5.33	0.0	73.22	
chrX	-	153642575	153642598	4	23	537.51	3.11	5.33	0.0	76.25	
chrX	-	153642585	153642607	4	22	508.61	3.25	5.33	0.0	73.47	
chrX	-	153642588	153642607	3	19	354.11	3.33	5.33	0.0	68.33	
chrX	-	153642717	153642737	3	20	345.27	3.33	5.0	0.0	70.74	
chrX	-	153642743	153642762	3	19	330.95	3.8	5.0	0.0	68.33	
chrX	-	153642787	153642805	3	18	331.1	3.14	5.33	0.0	65.13	
chrX	-	153643228	153643251	4	23	653.91	3.6	5.33	0.0	93.61	
chrX	-	153643230	153643251	3	21	499.48	3.5	5.33	0.0	95.56	
chrX	-	153644138	153644161	6	23	680.02	2.53	5.67	0.0	63.8	
chrX	-	153644155	153644178	5	23	587.32	2.58	5.67	0.0	65.67	
chrX	-	153644158	153644178	4	20	463.7	2.67	5.67	0.0	64.72	
chrX	-	153644178	153644202	5	24	675.39	2.36	5.67	0.0	74.89	
chrX	-	153644195	153644219	7	24	888.38	2.5	5.67	0.0	69.6	
chrX	-	153644197	153644219	6	22	767.19	2.64	5.67	0.0	70.0	
chrX	-	153644200	153644222	6	22	783.06	2.5	5.67	0.0	70.46	
chrX	-	153644202	153644225	6	23	782.09	2.5	5.67	0.0	70.46	
chrX	-	153644204	153644225	5	21	608.51	2.67	5.67	0.0	65.89	
chrX	-	153644206	153644225	4	19	472.96	2.71	5.67	0.0	63.61	
chrX	-	153644225	153644247	4	22	435.9	3.0	5.67	0.0	59.03	
chrX	-	153644231	153644255	4	24	419.11	2.71	5.67	0.0	56.39	
chrX	-	153644233	153644255	3	22	299.45	2.5	5.67	0.0	54.07	
chrX	-	153644247	153644271	4	24	397.87	2.0	5.67	0.0	54.44	
chrX	-	153644255	153644276	4	21	458.89	2.12	5.67	0.0	62.5	
chrX	-	153644260	153644280	4	20	470.68	2.12	5.67	0.0	64.17	
chrX	-	153644271	153644295	5	24	496.46	2.33	5.67	0.0	51.89	
chrX	-	153644276	153644295	4	19	415.6	2.29	5.67	0.0	53.75	
chrX	-	153644289	153644313	4	24	307.8	2.5	5.91	0.0	43.03	
chrX	-	153644295	153644313	3	18	255.61	2.8	6.0	0.0	49.79	
chrX	-	153644307	153644325	4	18	395.07	2.8	5.91	0.0	58.03	
chrX	-	153644346	153644369	3	23	335.33	2.5	5.67	0.0	61.46	
